Reference ID,Country,Validation Date,Amount,Currency,Rating,Type,Maturity
XZT1639,SOUTH KOREA,01/03/2019,1176000,EUR,CCC,3,01/09/2047
XZT1640,UNITED STATES OF AMERICA,01/04/2019,8127000,,AA,3,01/04/2019
XZT1641,GERMANY,01/03/2019,1420000,USD,AAA,1,01/06/2034
XZT1642,POLAND,01/04/2019,762000,USD,BBB,1,01/10/2034
XZT1643,POLAND,01/04/2019,1889000,EUR,AA,2,10/01/2027
XZT1644,SWITZERLAND,01/04/2019,9716000,EUR,AAA,3,01/11/2027
XZT1645,SOUTH KOREA,01/04/2019,6989000,USD,B,2,01/03/2031
XZT1646,EGYPT,01/02/2019,2900000,USD,BBB,2,10/01/2035
XZT1647,AUSTRALIA,01/03/2019,7991000,USD,A,1,01/08/2045
XZT1648,POLAND,01/03/2019,7713000,USD,BBB,1,01/04/2030
XZT1649,UNITED KINGDOM,01/04/2019,1213000,USD,A,1,01/06/2043
XZT1650,POLAND,01/03/2019,8934000,USD,A,2,30/04/2022
XZT1651,UNITED STATES OF AMERICA,01/02/2019,9905000,CHF,BBB,3,05/01/2030
XZT1652,UNITED STATES OF AMERICA,01/04/2019,1573000,USD,BBB,1,01/08/2026
XZT1653,EGYPT,01/02/2019,9826000,CHF,A,2,01/10/2047
XZT1654,GERMANY,01/02/2019,5163000,USD,A,2,01/02/2036
XZT1655,UNITED KINGDOM,01/03/2019,7579000,USD,BBB,2,01/06/2027
XZT1656,SOUTH KOREA,01/02/2019,5091000,USD,CCC,2,01/02/2028
XZT1657,AUSTRALIA,01/02/2019,5766000,USD,BBB,2,01/03/2020
XZT1658,URUGUAY,01/02/2019,1294000,GBP,A,2,10/01/2043
XZT1659,CHINA,01/03/2019,803000,AUD,B,3,01/12/2021
XZT1660,UNITED STATES OF AMERICA,01/04/2019,9914000,USD,AA,3,01/04/2043
XZT1661,FRANCE,01/03/2019,4654000,USD,AA,2,01/03/2044
XZT1662,UNITED STATES OF AMERICA,01/01/2019,2170000,EUR,AAA,1,01/12/2047
XZT1663,GERMANY,01/04/2019,7593000,EUR,B,2,01/01/2037
XZT1664,AUSTRALIA,01/03/2019,156000,EUR,BB,2,01/05/2021
XZT1665,BRAZIL,01/02/2019,6259000,NOK,A,3,01/07/2023
XZT1666,SOUTH KOREA,01/03/2019,5964000,GBP,A,1,01/09/2022
XZT1667,POLAND,01/02/2019,5839000,EUR,BBB,2,01/12/2031
XZT1668,UNITED STATES OF AMERICA,01/01/2019,2952000,GBP,AAA,1,01/06/2040
XZT1669,SOUTH KOREA,01/02/2019,3800000,USD,A,1,01/06/2023
XZT1670,UNITED STATES OF AMERICA,01/03/2019,3189282,USD,A,3,04/01/2036
XZT1671,GERMANY,01/04/2019,3445000,CHF,AA,2,02/01/2038
XZT1672,SOUTH KOREA,01/02/2019,2120000,USD,BBB,2,01/08/2022
XZT1673,UNITED STATES OF AMERICA,01/03/2019,6477000,GBP,CCC,1,01/07/2029
XZT1674,UNITED KINGDOM,01/04/2019,4878000,USD,A,3,01/11/2030
XZT1675,CANADA,01/02/2019,7051000,CHF,A,2,01/01/2024
XZT1676,POLAND,01/03/2019,5327000,USD,AA,3,06/01/2036
XZT1677,SWITZERLAND,01/04/2019,2259000,USD,AA,2,01/10/2037
XZT1678,AUSTRIA,01/04/2019,3304000,USD,BB,3,01/11/2039
XZT1679,UNITED STATES OF AMERICA,01/01/2019,5457000,USD,A,3,01/09/2030
XZT1680,RUSSIA,01/03/2019,2379000,EUR,AA,1,01/05/2022
XZT1681,SOUTH KOREA ,01/03/2019,8139000,USD,CCC,3,01/05/2032
XZT1682,EGYPT,01/01/2019,8608000,USD,BBB,2,01/03/2028
XZT1683,MEXICO,01/04/2019,8380000,USD,AAA,3,01/11/2034
XZT1684,UNITED STATES OF AMERICA,01/01/2019,5319000,USD,BBB,2,01/01/2041
XZT1685,CANADA,01/02/2019,6197000,USD,A,3,01/02/2044
XZT1686,AUSTRALIA,01/02/2019,9103000,USD,B,2,01/09/2042
XZT1687,AUSTRALIA,01/02/2019,7351000,USD,AAA,2,01/04/2029
XZT1688,BRAZIL,01/02/2019,4514000,USD,A,3,01/01/2032
XZT1689,EGYPT,01/02/2019,4469000,USD,AA,1,01/05/2022
XZT1690,SOUTH KOREA,01/04/2019,7337000,USD,A,1,01/06/2022
XZT1691,UNITED STATES OF AMERICA,01/01/2019,9131000,USD,AA,2,01/07/2027
XZT1692,UNITED STATES OF AMERICA,01/03/2019,8770000,USD,A,2,01/12/2033
XZT1693,GERMANY,01/01/2019,993000,CHF,BB,3,01/11/2039
XZT1694,BRAZIL,01/04/2019,725000,USD,A,1,01/01/2048
XZT1695,UNITED STATES OF AMERICA,01/01/2019,7458000,CHF,CCC,2,08/01/2043
XZT1696,POLAND,01/03/2019,1573000,USD,AA,1,01/11/2042
XZT1697,SOUTH KOREA,01/02/2019,5721000,EUR,A,2,01/01/2046
XZT1698,AUSTRALIA,01/04/2019,7286000,CHF,A,1,01/10/2046
XZT1699,EGYPT,01/03/2019,3529000,GBP,A,1,01/03/2041
XZT1700,SOUTH KOREA,01/02/2019,5219000,USD,AA,2,01/05/2032
XZT1701,GERMANY,01/03/2019,1789000,USD,BB,3,01/03/2033
XZT1702,DENMARK,01/02/2019,419000,USD,AAA,3,01/11/2044
XZT1703,UNITED KINGDOM,01/03/2019,121000,USD,BB,2,01/11/2048
XZT1704,POLAND,01/01/2019,53000,CHF,AAA,2,01/07/2048
XZT1705,UNITED STATES OF AMERICA,01/04/2019,2875000000000,USD,A,2,01/01/2045
XZT1706,AUSTRALIA,01/04/2019,7386000,USD,AA,3,01/05/2040
XZT1707,SOUTH KOREA,01/04/2019,561000,NZD,CCC,2,01/02/2035
XZT1708,AUSTRALIA,01/03/2019,6721000,USD,BBB,2,01/08/2038
XZT1709,EGYPT,01/03/2019,4639000,GBP,AA,1,01/12/2047
XZT1710,UNITED STATES OF AMERICA,01/02/2019,3077000,USD,BB,1,01/04/2031
XZT1711,UNITED KINGDOM,01/04/2019,8508000,CHF,A,1,01/10/2028
XZT1712,GERMANY,01/03/2019,5627000,USD,A,1,01/04/2030
XZT1713,AUSTRALIA,01/03/2019,1973000,USD,B,3,01/11/2039
XZT1714,SWITZERLAND,01/04/2019,8633000,CHF,BB,1,01/01/2025
XZT1715,BELGIUM,01/02/2019,899000,USD,BBB,1,01/11/2035
XZT1716,BELGIUM,01/01/2019,6023000,USD,A,2,01/01/2031
XZT1717,CHINA,01/02/2019,9852000,USD,AAA,2,01/12/2039
XZT1718,UNITED STATES OF AMERICA,01/04/2019,8285000,USD,CCC,2,11/01/2032
XZT1719,SOUTH KOREA,01/04/2019,6055000,USD,BBB,1,01/07/2032
XZT1720,BELGIUM,01/01/2019,9037000,AUD,BB,3,01/04/2038
XZT1721,CANADA,01/04/2019,3706000,USD,A,1,01/07/2043
XZT1722,CHINA,01/03/2019,8289000,USD,BB,2,01/05/2032
XZT1723,FRANCE,01/02/2019,3423000,USD,B,1,01/04/2038
XZT1724,MEXICO,01/01/2019,6903000,USD,AA,1,01/04/2047
XZT1725,POLAND,01/04/2019,1984000,USD,AA,1,31/10/2043
XZT1726,UNITED STATES OF AMERICA,01/03/2019,6878000,USD,AAA,2,01/01/2036
XZT1727,EGYPT,01/02/2019,1447000,USD,AAA,2,01/04/2024
XZT1728,SWITZERLAND,01/02/2019,8040000,EUR,AA,2,01/12/2025
XZT1729,BRAZIL,01/02/2019,403000,EUR,AAA,2,01/08/2032
XZT1730,CHINA,01/02/2019,607000,EUR,AAA,2,01/07/2020
XZT1731,CANADA,01/02/2019,1140000,GBP,AA,1,01/06/2025
XZT1732,AUSTRALIA,01/04/2019,7000000000000,USD,BBB,3,01/01/2046
XZT1733,UNITED KINGDOM,01/01/2019,2675000,EUR,A,2,01/03/2024
XZT1734,UNITED KINGDOM,01/03/2019,1740000,EUR,B,1,01/11/2038
XZT1735,SOUTH AFRICA,01/03/2019,4379000,CHF,AA,3,01/06/2047
XZT1736,DENMARK,01/02/2019,7766000,NZD,CCC,3,01/08/2021
XZT1737,POLAND,01/04/2019,6776000,USD,AA,3,09/01/2040
XZT1738,SOUTH KOREA,01/04/2019,5914000,USD,AA,2,01/06/2038
XZT1739,BELGIUM,01/02/2019,2631000,USD,A,2,01/11/2021
XZT1740,SWITZERLAND,01/02/2019,8837000,USD,AAA,3,01/03/2022
XZT1741,AUSTRALIA,01/02/2019,4158000,USD,AA,3,01/01/2022
XZT1742,UNITED STATES OF AMERICA,01/04/2019,6838000,USD,AA,1,01/05/2041
XZT1743,EGYPT,01/02/2019,3312000,USD,B,1,01/09/2040
XZT1744,UNITED KINGDOM,01/03/2019,3983000,USD,AA,3,01/04/2019
XZT1745,BRAZIL,01/04/2019,2017000,NOK,BBB,3,01/01/2043
XZT1746,POLAND,01/02/2019,1781000,CHF,A,3,01/03/2031
XZT1747,BELGIUM,01/04/2019,2785000,USD,AA,3,06/01/2022
XZT1748,AUSTRALIA,01/03/2019,4067000,USD,AA,1,01/11/2023
XZT1749,SOUTH KOREA,01/01/2019,1570000,USD,AA,2,01/10/2047
XZT1750,SWITZERLAND,01/01/2019,6053000,USD,A,2,01/10/2019
XZT1751,CANADA,01/04/2019,2848000,USD,AA,3,01/01/2035
XZT1752,GERMANY,01/02/2019,4695000,USD,BB,2,01/08/2045
XZT1753,UNITED STATES OF AMERICA,01/02/2019,1907000,USD,BBB,2,01/07/2035
XZT1754,GERMANY,01/02/2019,3877000,USD,BB,1,01/03/2029
XZT1755,UNITED STATES OF AMERICA,01/04/2019,1238000,USD,BBB,3,01/06/2042
XZT1756,AUSTRALIA,01/02/2019,1086000,GBP,A,3,01/12/2042
XZT1757,UNITED KINGDOM,01/02/2019,3989000,GBP,BB,3,01/11/2040
XZT1758,UNITED KINGDOM,01/03/2019,5161000,EUR,BB,1,01/01/2037
XZT1759,UNITED KINGDOM,01/02/2019,2512000,USD,B,3,01/12/2027
XZT1760,EGYPT,01/02/2019,9624000,AUD,AA,3,01/11/2025
XZT1761,URUGUAY,01/02/2019,8478000,USD,CCC,1,01/05/2028
XZT1762,SOUTH KOREA,01/02/2019,7591000,USD,BB,2,01/08/2032
XZT1763,SOUTH KOREA,01/02/2019,9682000,USD,B,3,01/09/2044
XZT1764,NORWAY,01/01/2019,7063000,USD,BB,1,01/01/2024
XZT1765,GERMANY,01/04/2019,6210000,USD,AA,2,01/01/2043
XZT1766,SOUTH KOREA,01/04/2019,6002000,USD,AA,2,01/02/2046
XZT1767,UNITED KINGDOM,01/02/2019,475000,EUR,AAA,2,01/05/2022
XZT1768,UNITED STATES OF AMERICA,01/03/2019,9425000,USD,B,3,01/08/2023
XZT1769,UNITED KINGDOM,01/02/2019,6161000,AUD,BBB,1,01/02/2026
XZT1770,SOUTH KOREA,01/03/2019,7752000,USD,AAA,2,01/05/2037
XZT1771,GERMANY,01/01/2019,1837000,USD,BBB,2,01/06/2028
XZT1772,NORWAY,01/02/2019,1693000,CHF,A,2,08/01/2042
XZT1773,CHINA,01/04/2019,7042000,USD,BB,2,01/10/2035
XZT1774,UNITED STATES OF AMERICA,01/04/2019,5243000,CHF,CCC,3,01/07/2035
XZT1775,UNITED KINGDOM,01/01/2019,7381000,USD,AAA,3,05/01/2029
XZT1776,AUSTRALIA,01/02/2019,7277000,USD,BBB,1,01/06/2033
XZT1777,CANADA,01/04/2019,3460000,USD,BB,1,12/01/2025
XZT1778,SPAIN,01/03/2019,6646000,NOK,BB,3,01/03/2031
XZT1779,URUGUAY,01/04/2019,9106000,EUR,A,2,01/08/2020
XZT1780,AUSTRIA,01/02/2019,2017000,USD,A,2,01/01/2041
XZT1781,SOUTH KOREA,01/02/2019,9713000,CHF,BBB,2,01/02/2033
XZT1782,DENMARK,01/01/2019,6697000,EUR,AA,3,01/05/2030
XZT1783,UNITED STATES OF AMERICA,01/02/2019,1616000,USD,AA,2,01/09/2029
XZT1784,UNITED KINGDOM,01/01/2019,1151000,USD,AA,1,01/07/2039
XZT1785,EGYPT,01/02/2019,9632000,USD,AA,2,01/10/2030
XZT1786,AUSTRALIA,01/04/2019,1556000,USD,AA,3,01/07/2027
XZT1787,JAPAN,01/03/2019,8172000,USD,A,3,01/07/2029
XZT1788,AUSTRALIA,01/03/2019,9237000,GBP,AAA,3,12/01/2037
XZT1789,JAPAN,01/03/2019,3212000,USD,AA,3,01/12/2030
XZT1790,GERMANY,01/02/2019,2059000,USD,AA,2,01/04/2022
XZT1791,EGYPT,01/03/2019,7584000,USD,AA,3,01/04/2030
XZT1792,UNITED STATES OF AMERICA,01/02/2019,7351000,EUR,AA,3,01/02/2024
XZT1793,RUSSIA,01/03/2019,2396000,USD,BBB,3,31/01/2035
XZT1794,EGYPT,01/04/2019,7032000,USD,BB,1,01/10/2041
XZT1795,UNITED KINGDOM,01/02/2019,326000,EUR,BBB,3,01/11/2023
XZT1796,UNITED KINGDOM,01/03/2019,9608000,USD,AA,3,01/10/2047
XZT1797,UNITED STATES OF AMERICA,01/04/2019,4103000,CHF,CCC,1,01/08/2042
XZT1798,UNITED STATES OF AMERICA,01/04/2019,9386000,EUR,AAA,1,01/07/2038
XZT1799,BRAZIL,01/01/2019,6049000,GBP,B,1,01/05/2026
XZT1800,BRAZIL ,01/04/2019,7765000,GBP,AA,3,01/01/2028
XZT1801,AUSTRALIA,01/03/2019,288000,USD,AA,3,01/07/2048
XZT1802,SWITZERLAND,01/01/2019,9580000,USD,BB,2,01/06/2043
XZT1803,UNITED STATES OF AMERICA,01/02/2019,6291000,USD,CCC,3,04/30/2035
XZT1804,UNITED STATES OF AMERICA,01/02/2019,2230000,USD,AA,2,01/11/2028
XZT1805,AUSTRALIA,01/02/2019,6288000,USD,BBB,1,01/01/2036
XZT1806,AUSTRALIA,01/03/2019,1328000,USD,AA,2,01/12/2028
XZT1807,POLAND,01/01/2019,8328000,USD,AA,2,01/02/2037
XZT1808,UNITED STATES OF AMERICA,01/01/2019,9039000,CHF,AA,1,01/12/2046
XZT1809,CHINA,01/03/2019,8654000,USD,AA,2,01/09/2032
XZT1810,MEXICO,01/04/2019,6235000,USD,BB,2,11/01/2024
XZT1811,SOUTH KOREA,01/03/2019,2529000,Swiss Franc,BB,2,01/06/2038
XZT1812,UNITED STATES OF AMERICA,01/01/2019,5689000,USD,A,3,01/09/2027
XZT1813,UNITED STATES OF AMERICA,01/01/2019,7798000,EUR,B,3,01/02/2041
XZT1814,BRAZIL,01/01/2019,1943000,USD,CCC,3,01/07/2040
XZT1815,EGYPT,01/03/2019,5606000,USD,AA,3,01/02/2041
XZT1816,UNITED STATES OF AMERICA,01/02/2019,4242000,USD,A,2,30/11/2047
XZT1817,SOUTH KOREA,01/02/2019,6028000,USD,B,3,01/08/2042
XZT1818,AUSTRALIA,TRUE,8187000,USD,AA,1,01/12/2041
XZT1819,AUSTRALIA,01/04/2019,1888000,USD,BBB,3,31/03/2025
XZT1820,CHINA,01/04/2019,6470000,USD,CCC,2,30/04/2032
XZT1821,EGYPT,01/04/2019,2569000,GBP,A,1,01/07/2027
XZT1822,GERMANY,01/04/2019,8804000,USD,AA,3,01/01/2020
XZT1823,MEXICO,01/04/2019,5696000,EUR,AA,2,01/02/2021
XZT1824,UNITED STATES OF AMERICA,01/04/2019,2866000,USD,AAA,1,01/04/2023
XZT1825,SWITZERLAND,01/04/2019,9216000,USD,A,3,01/11/2036
XZT1826,MEXICO,01/02/2019,2350000,EUR,BB,1,01/10/2042
XZT1827,EGYPT,01/01/2019,1427000,USD,AAA,1,01/02/2047
XZT1828,UNITED STATES OF AMERICA,01/02/2019,4734000,USD,AA,1,01/06/2046
XZT1829,SOUTH KOREA,01/02/2019,6003000,USD,A,3,01/01/2025
XZT1830,SOUTH KOREA,01/01/2019,4619000,USD,AA,3,01/12/2028
XZT1831,EGYPT,01/02/2019,1943000,EUR,BBB,1,01/02/2046
XZT1832,UNITED STATES OF AMERICA,01/02/2019,7669000,USD,AA,2,03/01/2048
XZT1833,NORWAY,01/01/2019,9795000,USD,A,2,01/05/2044
XZT1834,POLAND,01/04/2019,8201000,EUR,AA,3,01/04/2039
XZT1835,SOUTH KOREA,01/02/2019,6692000,CHF,CCC,1,01/11/2040
XZT1836,BRAZIL,01/03/2019,1023000,USD,AA,1,01/10/2041
XZT1837,SOUTH KOREA,01/03/2019,3724000,USD,A,2,01/11/2048
XZT1838,NORWAY,01/04/2019,1986000,EUR,AA,3,01/06/2022
XZT1839,RUSSIA,01/03/2019,4304000,USD,A,3,01/01/2042
XZT1840,DENMARK,01/03/2019,8148000,CHF,AA,1,01/10/2036
XZT1841,MEXICO,01/01/2019,1531000,USD,B,1,01/10/2043
XZT1842,SWITZERLAND,01/01/2019,1027000,USD,B,1,01/04/2046
XZT1843,EGYPT,01/03/2019,8014000,USD,AAA,1,01/07/2035
XZT1844,SOUTH KOREA,01/03/2019,5084000,USD,A,3,01/02/2030
XZT1845,UNITED STATES OF AMERICA,01/04/2019,8037000,USD,A,3,01/12/2028
XZT1846,SOUTH KOREA,01/01/2019,5512000,CHF,A,2,01/12/2028
XZT1847,POLAND,01/01/2019,9564000,USD,B,1,30/09/2026
XZT1848,GERMANY,01/03/2019,6104000,GBP,A,2,01/06/2024
XZT1849,UNITED STATES OF AMERICA,01/01/2019,3744000,USD,A,3,01/03/2040
XZT1850,UNITED STATES OF AMERICA,01/03/2019,5824000,GBP,BBB,1,31/07/2030
XZT1851,SPAIN,01/03/2019,4317000,USD,AA,1,01/12/2025
XZT1852,UNITED STATES OF AMERICA,01/04/2019,7317000,USD,CCC,2,11/01/2023
XZT1853,GERMANY,01/04/2019,9982000,GBP,A,2,04/01/2026
XZT1854,EGYPT,01/04/2019,3930000,USD,BB,3,10/01/2048
XZT1855,AUSTRALIA,01/02/2019,5312000,GBP,B,1,01/01/2032
XZT1856,UNITED STATES OF AMERICA,01/02/2019,3389000,USD,BB,1,01/08/2035
XZT1857,MEXICO ,01/04/2019,5025000,CHF,AA,3,01/06/2037
XZT1858,POLAND,01/02/2019,7072000,USD,AA,1,01/12/2046
XZT1859,FRANCE,01/04/2019,495000,USD,BBB,1,01/04/2026
XZT1860,POLAND,01/03/2019,3006000,USD,AA,1,01/08/2048
XZT1861,EGYPT,01/04/2019,6457000,EUR,AA,3,12/01/2021
XZT1862,AUSTRALIA,01/02/2019,9180000000000,USD,BBB,2,01/11/2028
XZT1863,CHINA,01/04/2019,7111000,USD,A,2,11/01/2019
XZT1864,UNITED STATES OF AMERICA,01/01/2019,5950000,EUR,AA,2,01/01/2041
XZT1865,FRANCE,01/03/2019,5038000,Swiss Franc,BBB,2,01/07/2024
XZT1866,UNITED STATES OF AMERICA,01/04/2019,4467000,USD,BB,3,01/02/2049
XZT1867,MEXICO,01/02/2019,7862000,EUR,B,3,01/11/2034
XZT1868,EGYPT,01/03/2019,9952000,Swiss Franc,AA,2,10/01/2020
XZT1869,SOUTH KOREA,01/03/2019,7985000,USD,AA,3,01/12/2037
XZT1870,AUSTRALIA,01/02/2019,1513000,USD,A,2,31/01/2048
XZT1871,GERMANY,01/03/2019,7583000,USD,BBB,2,01/08/2047
XZT1872,EGYPT,01/04/2019,8236000,USD,B,2,01/01/2048
XZT1873,UNITED STATES OF AMERICA,01/02/2019,6155000,USD,BB,3,01/04/2033
XZT1874,AUSTRALIA,01/03/2019,833000,USD,AA,1,01/12/2038
XZT1875,UNITED STATES OF AMERICA,01/02/2019,7159000,USD,BB,1,01/05/2044
XZT1876,SOUTH KOREA,01/04/2019,5114000,USD,CCC,3,01/08/2023
XZT1877,SOUTH KOREA,01/04/2019,1170000,USD,A,2,01/03/2029
XZT1878,RUSSIA,01/01/2019,7374000,USD,AA,2,31/07/2025
XZT1879,SOUTH KOREA,01/04/2019,2363000,EUR,AAA,3,01/04/2033
XZT1880,POLAND,01/02/2019,8810000,USD,AA,3,01/07/2020
XZT1881,EGYPT,01/02/2019,2809000,USD,A,3,01/01/2022
XZT1882,JAPAN,01/03/2019,9017000,USD,A,2,01/11/2041
XZT1883,AUSTRALIA,01/02/2019,9078000,EUR,A,1,01/05/2047
XZT1884,GERMANY,01/01/2019,9704000,USD,AA,2,01/06/2027
XZT1885,GERMANY,01/03/2019,4859000,USD,B,2,01/02/2039
XZT1886,SOUTH KOREA,01/01/2019,7434000,USD,A,2,01/01/2044
XZT1887,UNITED KINGDOM ,01/03/2019,2343000,USD,BB,1,01/01/2022
XZT1888,UNITED KINGDOM,01/02/2019,1889000,USD,BB,2,01/04/2034
XZT1889,GERMANY,01/02/2019,7157000,USD,AA,1,01/01/2044
XZT1890,MEXICO,01/02/2019,8767000,USD,B,2,01/06/2026
XZT1891,BRAZIL,01/02/2019,4803000,GBP,AA,1,01/09/2043
XZT1892,CHINA,01/04/2019,234000,USD,BBB,2,01/03/2044
XZT1893,UNITED STATES OF AMERICA,01/04/2019,1186000,USD,AAA,2,01/10/2037
XZT1894,UNITED STATES OF AMERICA,01/01/2019,9314000,GBP,AA,3,01/02/2025
XZT1895,SOUTH KOREA,01/02/2019,8502000,USD,A,1,31/08/2039
XZT1896,UNITED STATES OF AMERICA,01/04/2019,7962000,USD,AA,1,08/01/2034
XZT1897,UNITED STATES OF AMERICA,01/01/2019,4650000,USD,AA,1,01/06/2040
XZT1898,EGYPT,01/03/2019,9871000,USD,CCC,2,01/07/2047
XZT1899,UNITED STATES OF AMERICA,01/04/2019,8080000,USD,A,2,01/09/2035
XZT1900,UNITED STATES OF AMERICA,01/03/2019,9191000,,AA,2,01/09/2034
XZT1901,UNITED KINGDOM,01/02/2019,5211000,EUR,BB,1,01/11/2021
XZT1902,NORWAY,01/04/2019,7368000,USD,A,3,01/10/2038
XZT1903,CHINA,01/01/2019,4214000,USD,AA,2,01/05/2025
XZT1904,AUSTRALIA,01/02/2019,7261000,CHF,AA,3,01/11/2042
XZT1905,UNITED KINGDOM,01/03/2019,4970000,USD,AA,2,01/05/2040
XZT1906,POLAND,01/02/2019,1441000,USD,A,1,07/01/2042
XZT1907,URUGUAY,01/02/2019,1819000,USD,BBB,1,01/04/2020
XZT1908,BRAZIL,01/03/2019,400000,CHF,BB,1,01/12/2019
XZT1909,GERMANY,01/02/2019,7560000,USD,BB,2,03/01/2035
XZT1910,POLAND,01/04/2019,7899000,CHF,BBB,2,01/11/2035
XZT1911,UNITED STATES OF AMERICA,01/04/2019,2332000,USD,BB,2,03/01/2023
XZT1912,UNITED STATES OF AMERICA,01/01/2019,5147000,USD,CCC,1,01/02/2026
XZT1913,FRANCE,01/04/2019,7972000,EUR,BBB,1,01/09/2035
XZT1914,UNITED KINGDOM,01/01/2019,5827000,USD,A,2,01/02/2023
XZT1915,UNITED KINGDOM,01/01/2019,18000,USD,AA,3,01/06/2024
XZT1916,EGYPT,01/02/2019,5282000,EUR,AA,2,01/12/2019
XZT1917,BRAZIL,01/04/2019,2300000,GBP,BBB,2,01/04/2040
XZT1918,AUSTRALIA ,01/03/2019,6621000,USD,A,3,01/12/2035
XZT1919,EGYPT,01/04/2019,676000,EUR,AA,1,01/08/2042
XZT1920,EGYPT,01/02/2019,2455000,USD,AA,2,01/08/2023
XZT1921,SWITZERLAND,01/03/2019,6525000,USD,CCC,2,01/09/2028
XZT1922,CHINA,01/03/2019,6699000,USD,A,3,01/01/2022
XZT1923,UNITED STATES OF AMERICA,01/03/2019,2679000,EUR,AA,2,01/10/2024
XZT1924,GERMANY,01/03/2019,4464000,USD,AAA,3,01/03/2044
XZT1925,SOUTH KOREA,01/02/2019,-5215000,USD,AAA,2,01/09/2034
XZT1926,AUSTRALIA,01/03/2019,4663000,USD,A,3,01/07/2045
XZT1927,EGYPT,01/01/2019,1774000,USD,AA,2,01/01/2035
XZT1928,BRAZIL,01/02/2019,8303000,GBP,AA,2,01/01/2044
XZT1929,EGYPT,01/03/2019,2041000,USD,A,1,01/02/2041
XZT1930,SOUTH KOREA,01/04/2019,7064000,USD,BBB,2,01/10/2045
XZT1931,SOUTH KOREA,01/02/2019,4160000,USD,AAA,3,01/09/2046
XZT1932,UNITED STATES OF AMERICA,01/02/2019,3456000,USD,AA,2,01/08/2020
XZT1933,SOUTH KOREA,01/02/2019,2892000,EUR,BBB,2,01/06/2038
XZT1934,POLAND,01/02/2019,215000,USD,AA,2,01/06/2037
XZT1935,UNITED STATES OF AMERICA,01/02/2019,197000,GBP,BBB,2,01/08/2023
XZT1936,UNITED KINGDOM,01/01/2019,742000,USD,B,3,01/12/2033
XZT1937,FRANCE,01/02/2019,1307000,USD,AA,2,01/09/2031
XZT1938,GERMANY,01/02/2019,1200000,NZD,BBB,3,01/07/2020
XZT1939,BELGIUM,01/04/2019,5816000,AUD,AA,3,01/05/2022
XZT1940,POLAND,01/01/2019,1573000,USD,B,2,01/06/2023
XZT1941,CANADA,01/02/2019,8892000,USD,A,2,01/02/2025
XZT1942,GERMANY,01/03/2019,2108000,GBP,AA,2,01/01/2040
XZT1943,UNITED STATES OF AMERICA,01/01/2019,9158000,USD,AA,2,01/01/2042
XZT1944,AUSTRALIA,01/04/2019,8061000,USD,A,2,01/09/2026
XZT1945,SOUTH KOREA,01/03/2019,9597000,USD,AAA,2,01/03/2044
XZT1946,UNITED STATES OF AMERICA,01/03/2019,4936000,USD,AA,1,12/01/2021
XZT1947,BRAZIL,01/01/2019,2509000,EUR,AA,1,01/09/2034
XZT1948,UNITED STATES OF AMERICA,01/04/2019,8870000,USD,AA,1,01/01/2045
XZT1949,SOUTH KOREA,01/04/2019,5481000,GBP,AA,3,01/01/2033
XZT1950,GERMANY,01/02/2019,1673000,USD,A,3,31/12/2031
XZT1951,SWITZERLAND,01/04/2019,3831000,EUR,A,1,11/01/2025
XZT1952,SOUTH KOREA,01/02/2019,2275000,USD,AA,2,01/08/2026
XZT1953,DENMARK,01/02/2019,146000,USD,AAA,3,01/08/2042
XZT1954,CANADA,01/04/2019,5044000,USD,A,3,01/09/2029
XZT1955,UNITED STATES OF AMERICA,01/04/2019,1097000,USD,BBB,2,01/05/2024
XZT1956,EGYPT,01/03/2019,429000,EUR,BB,3,01/11/2029
XZT1957,UNITED STATES OF AMERICA,01/03/2019,5153000,USD,A,1,01/12/2023
XZT1958,AUSTRALIA,01/01/2019,8551000,EUR,BBB,1,01/08/2046
XZT1959,POLAND,01/01/2019,4599000,USD,AA,1,01/07/2033
XZT1960,EGYPT,01/02/2019,6552000,USD,A,2,01/10/2044
XZT1961,UNITED KINGDOM,01/01/2019,9002000,USD,A,3,01/12/2022
XZT1962,UNITED STATES OF AMERICA,01/01/2019,894000,USD,AAA,1,01/09/2035
XZT1963,EGYPT,01/01/2019,3129000,USD,AA,3,01/11/2034
XZT1964,UNITED KINGDOM,01/04/2019,5132000,USD,AA,1,01/03/2019
XZT1965,AUSTRALIA,01/02/2019,4904000,USD,BBB,2,01/04/2024
XZT1966,MEXICO,01/04/2019,9204000,USD,BBB,1,01/05/2048
XZT1967,EGYPT,01/03/2019,4889000,EUR,AA,2,01/04/2031
XZT1968,EGYPT,01/04/2019,9040000,USD,B,3,01/10/2019
XZT1969,POLAND,01/01/2019,6301000,EUR,BB,1,01/12/2048
XZT1970,POLAND,01/03/2019,8880000,AUD,A,1,01/11/2042
XZT1971,AUSTRIA,01/04/2019,8800000,USD,AA,3,01/05/2026
XZT1972,UNITED KINGDOM,01/02/2019,6914000,EUR,BB,3,01/12/2043
XZT1973,SOUTH KOREA,01/02/2019,9473000,USD,B,1,01/05/2033
XZT1974,MEXICO,01/02/2019,9349000,USD,AA,3,01/01/2047
XZT1975,GERMANY ,01/02/2019,9426000,USD,BBB,1,01/07/2037
XZT1976,UNITED STATES OF AMERICA,01/02/2019,6317000,NZD,AA,1,01/04/2021
